Order ID,Order Date,Order Priority,Order Quantity, Sales ,Discount, Profit ,Unit Price,Shipping Cost,Customer Name,Province,Region,Product Category,Product Sub-Category,Ship Date,,,,,,,,
20513,07-Jul-2009,High,13, $42 ,0.01,$4.6,2.84,0.93,Aaron Bergman,Alberta,West,Office Supplies,Pens & Art Supplies,07-Aug-2009,,,,,,,,
51557,31-Oct-2011,High,14, $38 ,0.08,-$22.0,2.6,2.4,Craig Carroll,Alberta,West,Office Supplies,Pens & Art Supplies,31-Oct-2011,,,,,,,,
39301,22-Mar-2009,Medium,4, $34 ,0.08,-$29.5,6.84,8.37,Kelly Williams,Alberta,West,Office Supplies,"Scissors, Rulers and Trimmers",24-Mar-2009,,,,,,,,
11648,04-Sep-2011,Low,1, $33 ,0.1,-$90.9,35.41,1.99,Brian DeCherney,Alberta,West,Technology,Computer Peripherals,16-Apr-2011,,,,,,,,
11169,21-May-2010,Medium,5, $29 ,0.05,-$14.3,4.98,4.7,Christine Abelman,Alberta,West,Office Supplies,Paper,22-May-2010,,,,,,,,
52673,05-Aug-2012,Medium,4, $26 ,0.05,-$16.5,5.18,5.74,Ruben Dartt,Alberta,West,Office Supplies,Binders and Binder Accessories,05-Oct-2012,,,,,,,,
7488,05-Mar-2012,Critical,9, $26 ,0.08,-$1.8,2.84,0.93,Chuck Clark,Alberta,West,Office Supplies,Pens & Art Supplies,05-Apr-2012,,,,,,,,
25824,09-Apr-2009,Medium,5, $25 ,0.01,-$19.9,3.95,5.13,Christine Abelman,Alberta,West,Office Supplies,Appliances,09-May-2009,,,,,,,,
29926,22-Mar-2012,Medium,9, $20 ,0,-$5.1,2.08,1.49,Roy Phan,Alberta,West,Office Supplies,Binders and Binder Accessories,24-Mar-2012,,,,,,,,
194,04-Apr-2012,Medium,6, $20 ,0.04,-$13.4,3.14,1.92,Maria Zettner,Alberta,West,Office Supplies,"Scissors, Rulers and Trimmers",04-Jun-2012,,,,,,,,
40612,28-Feb-2011,High,9, $19 ,0.1,-$6.8,2.21,1.12,Shaun Chance,Alberta,West,Office Supplies,Pens & Art Supplies,03-Jan-2011,,,,,,,,
47974,31-Aug-2009,Medium,6, $18 ,0.01,-$3.1,2.78,1.34,Frank Merwin,Alberta,West,Office Supplies,Pens & Art Supplies,09-Feb-2009,,,,,,,,
1824,05-Apr-2009,Critical,2, $17 ,0.09,-$5.2,6.28,5.29,Becky Pak,Alberta,West,Furniture,Office Furnishings,05-Apr-2009,,,,,,,,
31809,28-Jul-2010,High,1, $15 ,0.1,-$13.7,9.78,5.76,Lauren Leatherbury,Alberta,West,Office Supplies,Envelopes,30-Jul-2010,,,,,,,,
13282,05-Sep-2012,Low,2, $13 ,0.02,-$5.9,6.3,0.5,Roy Phan,Alberta,West,Office Supplies,Labels,13-May-2012,,,,,,,,
38279,29-Apr-2012,Medium,1, $12 ,0.05,-$10.7,7.59,4,Tom Boeckenhauer,Alberta,West,Furniture,Office Furnishings,05-Jan-2012,,,,,,,,
35811,01-Mar-2012,Critical,6, $10 ,0.1,-$3.2,1.76,0.7,Chuck Clark,Alberta,West,Office Supplies,Pens & Art Supplies,01-May-2012,,,,,,,,
6,20-Feb-2012,Not Specified,2, $7 ,0.01,-$4.6,2.08,2.56,Ruben Dartt,Alberta,West,Office Supplies,"Scissors, Rulers and Trimmers",21-Feb-2012,,,,,,,,
32932,01-Sep-2010,Low,49," $29,885 ",0.05,"$12,748.9",599.99,24.49,Karen Carlisle,British Columbia,West,Technology,Copiers and Fax,13-Jan-2010,,,,,,,,
44323,08-Jul-2012,Medium,27," $21,321 ",0.09,"$5,381.0",810.98,16.06,Barry Weirich,British Columbia,West,Technology,Office Machines,08-Sep-2012,,,,,,,,
52035,27-Nov-2009,High,29," $20,872 ",0.03,"-$4,437.9",699.99,24.49,Roy Skaria,British Columbia,West,Technology,Copiers and Fax,30-Nov-2009,,,,,,,,
47553,22-May-2011,Medium,49," $20,702 ",0.08,"$3,918.5",550.98,45.7,Dan Campbell,British Columbia,West,Furniture,Tables,23-May-2011,,,,,,,,
6368,22-Feb-2009,Not Specified,40," $19,100 ",0,"$6,840.0",442.14,14.7,Anthony O'Donnell,British Columbia,West,Technology,Office Machines,22-Feb-2009,,,,,,,,
37410,10-Dec-2010,Medium,45," $18,776 ",0.03,"$8,504.5",400.97,48.26,Chuck Clark,British Columbia,West,Technology,Office Machines,14-Oct-2010,,,,,,,,
36836,26-Feb-2010,Medium,43," $16,116 ",0.08,"$6,919.9",387.99,19.99,Karen Carlisle,British Columbia,West,Office Supplies,Binders and Binder Accessories,03-Jan-2010,,,,,,,,
7427,15-Dec-2012,Not Specified,47," $16,002 ",0.09,"$4,604.8",363.25,19.99,Ricardo Emerson,British Columbia,West,Office Supplies,Appliances,15-Dec-2012,,,,,,,,
35364,12-Dec-2009,Critical,37," $15,897 ",0.06,$455.0,424.21,110.2,Lisa DeCherney,British Columbia,West,Furniture,Tables,13-Dec-2009,,,,,,,,
31874,15-Sep-2012,High,39," $13,244 ",0.05,$275.9,348.21,84.84,Shahid Shariari,British Columbia,West,Furniture,Tables,15-Sep-2012,,,,,,,,
44261,23-Mar-2012,High,31," $13,064 ",0.01,"$5,979.6",420.98,19.99,Juliana Krohn,British Columbia,West,Office Supplies,Binders and Binder Accessories,25-Mar-2012,,,,,,,,
33665,25-May-2011,Low,45," $12,458 ",0.08,"$1,063.5",284.98,69.55,Lisa DeCherney,British Columbia,West,Furniture,Chairs & Chairmats,30-May-2011,,,,,,,,
44099,03-Dec-2012,Medium,34," $11,824 ",0.1,"$4,592.7",367.99,19.99,Alan Schoenberger,British Columbia,West,Office Supplies,Binders and Binder Accessories,14-Mar-2012,,,,,,,,
2595,13-Dec-2011,Not Specified,13," $11,764 ",0.04,"$2,322.4",880.98,44.55,Art Miller,British Columbia,West,Furniture,Bookcases,14-Dec-2011,,,,,,,,
23745,12-May-2012,Low,47," $10,941 ",0,"$1,687.1",227.55,32.48,Duane Noonan,British Columbia,West,Furniture,Tables,12-Sep-2012,,,,,,,,
35364,12-Dec-2009,Critical,29," $10,339 ",0.06,-$871.5,376.13,85.63,Lisa DeCherney,British Columbia,West,Furniture,Tables,14-Dec-2009,,,,,,,,
1221,18-Apr-2012,Not Specified,11," $10,145 ",0.03,"$3,724.6",896.99,19.99,Lela Donovan,British Columbia,West,Office Supplies,Binders and Binder Accessories,20-Apr-2012,,,,,,,,
41413,16-Nov-2011,Low,17," $10,135 ",0.08,-$597.2,599.99,24.49,Art Miller,British Columbia,West,Technology,Copiers and Fax,23-Nov-2011,,,,,,,,
22657,29-Oct-2011,High,36," $9,544 ",0,"$3,392.9",256.99,11.25,Ralph Kennedy,British Columbia,West,Technology,Computer Peripherals,30-Oct-2011,,,,,,,,
4261,10-Feb-2012,Critical,32," $9,236 ",0.04,"$2,848.2",300.65,24.49,Lela Donovan,British Columbia,West,Office Supplies,Appliances,10-Apr-2012,,,,,,,,
12199,14-Dec-2011,Low,50," $8,290 ",0.01,"$3,051.6",155.06,7.07,Justin Knight,British Columbia,West,Office Supplies,Storage & Organization,18-Dec-2011,,,,,,,,
47457,06-Mar-2009,Low,50," $8,231 ",0.05,"$1,577.0",161.55,19.99,Alejandro Savely,British Columbia,West,Office Supplies,Storage & Organization,06-Aug-2009,,,,,,,,
10692,26-Jul-2009,Low,48," $8,102 ",0.05,"$2,369.8",200.99,4.2,Rob Haberlin,British Columbia,West,Technology,Telephones and Communication,30-Jul-2009,,,,,,,,
23685,29-Jun-2012,Not Specified,46," $7,929 ",0.08,"$2,229.5",205.99,5,Cynthia Delaney,British Columbia,West,Technology,Telephones and Communication,30-Jun-2012,,,,,,,,
47972,10-Nov-2010,Medium,46," $7,686 ",0.02,"$1,952.2",165.2,19.99,Brendan Murry,British Columbia,West,Office Supplies,Storage & Organization,13-Oct-2010,,,,,,,,
20389,08-Nov-2009,High,31," $7,478 ",0.09,$883.3,260.98,41.91,Liz Price,British Columbia,West,Furniture,Bookcases,13-Aug-2009,,,,,,,,
11074,06-Sep-2011,High,44," $7,165 ",0.07,"$1,609.3",205.99,5.99,Cynthia Delaney,British Columbia,West,Technology,Telephones and Communication,06-Oct-2011,,,,,,,,
44320,29-Apr-2009,Medium,49," $7,002 ",0.1,"-$1,640.5",154.13,69,Sally Knutson,British Columbia,West,Furniture,Tables,30-Apr-2009,,,,,,,,
52448,09-Oct-2010,Not Specified,22," $6,767 ",0.05,$803.5,320.98,58.95,Barry Weirich,British Columbia,West,Furniture,Chairs & Chairmats,09-Nov-2010,,,,,,,,
20961,14-Jan-2010,Not Specified,34," $6,608 ",0.06,"$1,462.7",199.99,24.49,Lela Donovan,British Columbia,West,Technology,Copiers and Fax,16-Jan-2010,,,,,,,,
10144,01-Feb-2011,Critical,24," $6,408 ",0.1,$539.5,280.98,35.67,Sonia Sunley,British Columbia,West,Furniture,Tables,01-Feb-2011,,,,,,,,
41440,22-Sep-2009,High,19," $6,071 ",0.01,$173.5,296.18,54.12,Alejandro Savely,British Columbia,West,Furniture,Tables,25-Sep-2009,,,,,,,,
51584,17-Oct-2010,Critical,48," $5,620 ",0.01,$176.0,110.98,30,Rob Haberlin,British Columbia,West,Furniture,Chairs & Chairmats,18-Oct-2010,,,,,,,,
36867,09-May-2009,High,21," $5,482 ",0.06,"$1,167.4",276.2,24.49,Speros Goranitis,British Columbia,West,Furniture,Chairs & Chairmats,09-Jul-2009,,,,,,,,
10144,01-Feb-2011,Critical,16," $5,404 ",0.08,$103.8,355.98,58.92,Sonia Sunley,British Columbia,West,Furniture,Chairs & Chairmats,01-Apr-2011,,,,,,,,
17507,06-Dec-2012,Medium,22," $5,393 ",0.1,$353.7,270.97,28.06,Lela Donovan,British Columbia,West,Technology,Office Machines,14-Jun-2012,,,,,,,,
56162,25-Apr-2011,Not Specified,30," $5,218 ",0.09,$209.5,180.98,30,Julia Barnett,British Columbia,West,Furniture,Chairs & Chairmats,27-Apr-2011,,,,,,,,
31553,01-Oct-2009,Critical,32," $4,907 ",0.09,"$1,907.9",162.93,19.99,Sean Wendt,British Columbia,West,Office Supplies,Envelopes,01-Dec-2009,,,,,,,,
37537,01-Feb-2009,Low,32," $4,902 ",0.05,"$1,438.5",155.06,7.07,Alan Schoenberger,British Columbia,West,Office Supplies,Storage & Organization,01-Sep-2009,,,,,,,,
4864,11-Oct-2012,Low,16," $4,902 ",0.04,"$1,724.7",315.98,19.99,Ralph Kennedy,British Columbia,West,Office Supplies,Binders and Binder Accessories,14-Nov-2012,,,,,,,,
12129,25-Dec-2012,Medium,36," $4,852 ",0,"-$1,197.6",122.99,70.2,Giulietta Weimer,British Columbia,West,Furniture,Chairs & Chairmats,28-Dec-2012,,,,,,,,
51489,03-Mar-2012,Critical,42," $4,847 ",0.04,$820.9,110.98,13.99,Berenike Kampe,British Columbia,West,Furniture,Office Furnishings,03-May-2012,,,,,,,,
19044,04-Nov-2012,Low,32," $4,800 ",0.08,"$1,912.9",150.98,13.99,Rob Dowd,British Columbia,West,Technology,Office Machines,13-Apr-2012,,,,,,,,
44261,23-Mar-2012,High,34," $4,772 ",0.05,-$428.0,140.98,36.09,Juliana Krohn,British Columbia,West,Furniture,Bookcases,25-Mar-2012,,,,,,,,
37315,06-May-2012,Low,31," $4,727 ",0.05,"$1,176.5",175.99,4.99,Luke Weiss,British Columbia,West,Technology,Telephones and Communication,06-Dec-2012,,,,,,,,
2279,22-Feb-2010,Medium,49," $4,577 ",0,$205.8,90.98,30,Rob Haberlin,British Columbia,West,Furniture,Chairs & Chairmats,23-Feb-2010,,,,,,,,
16230,27-Feb-2010,Low,40," $4,539 ",0,$506.9,111.03,8.64,Sonia Sunley,British Columbia,West,Office Supplies,Storage & Organization,03-Apr-2010,,,,,,,,
4996,13-Sep-2012,Medium,30," $4,306 ",0,"$1,020.3",142.86,19.99,Rob Dowd,British Columbia,West,Office Supplies,Storage & Organization,14-Sep-2012,,,,,,,,
50310,15-Aug-2009,Medium,43," $4,096 ",0.03,-$444.1,89.99,42,Sarah Foster,British Columbia,West,Furniture,Chairs & Chairmats,18-Aug-2009,,,,,,,,
37537,01-Feb-2009,Low,43," $4,083 ",0.07,"-$1,049.9",100.98,45,Alan Schoenberger,British Columbia,West,Furniture,Chairs & Chairmats,01-Apr-2009,,,,,,,,
32513,02-Feb-2012,Low,23," $3,982 ",0.03,"$1,413.9",165.98,19.99,Andrew Allen,British Columbia,West,Office Supplies,Binders and Binder Accessories,02-Jul-2012,,,,,,,,
19074,25-Jun-2012,Critical,17," $3,817 ",0.01,$191.5,208.16,68.02,Sonia Sunley,British Columbia,West,Office Supplies,Appliances,27-Jun-2012,,,,,,,,
37925,26-Sep-2010,Medium,46," $3,780 ",0.1,"$1,265.8",90.97,14,Luke Weiss,British Columbia,West,Technology,Office Machines,27-Sep-2010,,,,,,,,
41152,09-Mar-2011,High,49," $3,703 ",0.03,$541.9,76.72,19.95,Bobby Trafton,British Columbia,West,Office Supplies,Appliances,09-Apr-2011,,,,,,,,
41633,11-Sep-2010,Low,29," $3,637 ",0,"-$1,284.2",122.99,70.2,Bill Eplett,British Columbia,West,Furniture,Chairs & Chairmats,11-Sep-2010,,,,,,,,
32611,27-Aug-2009,Medium,19," $3,537 ",0,$232.8,180.98,30,Neil Knudson,British Columbia,West,Furniture,Chairs & Chairmats,28-Aug-2009,,,,,,,,
41831,21-Jul-2012,Not Specified,43," $3,441 ",0.03,$432.0,80.97,30.06,Muhammed Lee,British Columbia,West,Technology,Office Machines,23-Jul-2012,,,,,,,,
45409,04-Dec-2010,Critical,11," $3,427 ",0.1,$124.4,320.98,58.95,Damala Kotsonis,British Columbia,West,Furniture,Chairs & Chairmats,15-Apr-2010,,,,,,,,
39808,09-Feb-2012,Low,31," $3,413 ",0.03,$868.5,125.99,2.5,Brendan Murry,British Columbia,West,Technology,Telephones and Communication,09-Jun-2012,,,,,,,,
42343,14-Aug-2009,Critical,46," $3,412 ",0.04,$239.2,70.98,26.85,Berenike Kampe,British Columbia,West,Furniture,Bookcases,16-Aug-2009,,,,,,,,
6337,31-Aug-2011,Not Specified,48," $3,398 ",0.01,-$912.1,70.71,37.58,Justin Knight,British Columbia,West,Furniture,Office Furnishings,09-Feb-2011,,,,,,,,
16230,27-Feb-2010,Low,27," $3,379 ",0.06,-$801.1,130.98,54.74,Sonia Sunley,British Columbia,West,Furniture,Bookcases,03-Jan-2010,,,,,,,,
44261,23-Mar-2012,High,1," $3,360 ",0.05,"-$7,961.4",3502.14,8.73,Juliana Krohn,British Columbia,West,Technology,Office Machines,24-Mar-2012,,,,,,,,
10048,15-May-2009,Not Specified,46," $3,197 ",0.08,$97.2,73.98,4,Sonia Sunley,British Columbia,West,Technology,Computer Peripherals,18-May-2009,,,,,,,,
30659,13-Sep-2011,Critical,45," $3,117 ",0.08,-$106.5,85.99,0.99,Kelly Williams,British Columbia,West,Technology,Telephones and Communication,15-Sep-2011,,,,,,,,
33570,16-Dec-2012,Not Specified,19," $3,094 ",0.07,$286.4,205.99,5.26,Ken Heidel,British Columbia,West,Technology,Telephones and Communication,16-Dec-2012,,,,,,,,
18179,08-Jan-2009,Not Specified,50," $3,076 ",0.03,"$1,207.9",60.98,1.99,Liz Price,British Columbia,West,Technology,Computer Peripherals,08-Jan-2009,,,,,,,,
30852,14-May-2009,Critical,35," $2,827 ",0.01,$713.9,95.99,4.9,Andrew Allen,British Columbia,West,Technology,Telephones and Communication,15-May-2009,,,,,,,,
41888,28-Feb-2009,Low,29," $2,823 ",0.1,$372.4,125.99,4.2,Victoria Pisteka,British Columbia,West,Technology,Telephones and Communication,28-Feb-2009,,,,,,,,
38625,17-Nov-2010,Not Specified,28," $2,752 ",0.06,$336.5,99.99,19.99,Chad Sievert,British Columbia,West,Technology,Computer Peripherals,19-Nov-2010,,,,,,,,
42112,24-Dec-2010,Not Specified,16," $2,744 ",0.01,$201.0,195.99,8.99,Bill Eplett,British Columbia,West,Technology,Telephones and Communication,26-Dec-2010,,,,,,,,
39136,24-Jun-2009,High,49," $2,694 ",0.02,$662.1,65.99,3.99,Shirley Jackson,British Columbia,West,Technology,Telephones and Communication,26-Jun-2009,,,,,,,,
322,18-Mar-2012,Critical,20," $2,635 ",0.08,$257.8,155.99,8.08,Giulietta Weimer,British Columbia,West,Technology,Telephones and Communication,20-Mar-2012,,,,,,,,
34816,11-May-2010,Not Specified,43," $2,569 ",0.1,$590.8,60.98,19.99,Sally Knutson,British Columbia,West,Office Supplies,Envelopes,11-Jul-2010,,,,,,,,
51073,14-May-2010,Not Specified,17," $2,475 ",0,$958.8,136.98,24.49,Luke Weiss,British Columbia,West,Furniture,Office Furnishings,16-May-2010,,,,,,,,
17344,19-Jul-2010,Critical,40," $2,405 ",0.01,$571.5,65.99,7.69,Rob Dowd,British Columbia,West,Technology,Telephones and Communication,21-Jul-2010,,,,,,,,
51648,01-Jan-2012,Low,45," $2,355 ",0.03,$333.0,49.99,19.99,Roy Skaria,British Columbia,West,Technology,Computer Peripherals,01-Aug-2012,,,,,,,,
10432,01-May-2012,Low,13," $2,323 ",0.08,$220.4,179.99,19.99,Sonia Sunley,British Columbia,West,Technology,Computer Peripherals,01-Dec-2012,,,,,,,,
39301,22-Mar-2009,Medium,16," $2,233 ",0.1,-$521.1,152.48,4,Kelly Williams,British Columbia,West,Technology,Computer Peripherals,23-Mar-2009,,,,,,,,
37445,18-Feb-2012,High,37," $2,180 ",0.05,$660.3,60.22,3.5,Anthony O'Donnell,British Columbia,West,Office Supplies,Appliances,19-Feb-2012,,,,,,,,
8992,11-Dec-2010,High,14," $2,146 ",0.08,-$176.8,195.99,4.2,Shahid Shariari,British Columbia,West,Technology,Telephones and Communication,14-Nov-2010,,,,,,,,
43397,05-Dec-2011,Critical,35," $2,130 ",0.08,-$319.3,60.89,32.41,Damala Kotsonis,British Columbia,West,Furniture,Chairs & Chairmats,13-May-2011,,,,,,,,
39808,09-Feb-2012,Low,50," $2,026 ",0.03,$655.4,39.98,9.83,Brendan Murry,British Columbia,West,Office Supplies,Envelopes,09-Sep-2012,,,,,,,,
5121,05-Oct-2012,Not Specified,45," $1,992 ",0.07,$559.1,55.99,1.25,Ralph Kennedy,British Columbia,West,Technology,Telephones and Communication,05-Nov-2012,,,,,,,,
41888,28-Feb-2009,Low,18," $1,979 ",0.1,$690.3,120.98,9.07,Victoria Pisteka,British Columbia,West,Office Supplies,Binders and Binder Accessories,03-Sep-2009,,,,,,,,
56868,12-Mar-2011,Low,34," $1,947 ",0.03,$473.3,65.99,5.92,Bobby Trafton,British Columbia,West,Technology,Telephones and Communication,12-Oct-2011,,,,,,,,
36834,24-Dec-2009,Low,11," $1,935 ",0.01,-$43.0,170.98,35.89,Rob Dowd,British Columbia,West,Furniture,Bookcases,26-Dec-2009,,,,,,,,
42338,11-Feb-2009,Not Specified,32," $1,909 ",0.01,$344.1,65.99,8.99,Adam Hart,British Columbia,West,Technology,Telephones and Communication,11-Apr-2009,,,,,,,,
35,22-Oct-2011,Not Specified,14," $1,893 ",0.01,$49.0,155.99,8.99,Julie Creighton,British Columbia,West,Technology,Telephones and Communication,24-Oct-2011,,,,,,,,
44256,19-Nov-2011,Low,49," $1,889 ",0.1,$182.2,40.97,8.99,Sally Knutson,British Columbia,West,Office Supplies,Pens & Art Supplies,26-Nov-2011,,,,,,,,
1925,03-Apr-2012,Critical,7," $1,874 ",0.08,$67.8,276.2,24.49,Brian Moss,British Columbia,West,Furniture,Chairs & Chairmats,03-May-2012,,,,,,,,
43682,27-Aug-2012,Medium,14," $1,850 ",0.06,$62.2,155.99,8.99,Tim Taslimi,British Columbia,West,Technology,Telephones and Communication,29-Aug-2012,,,,,,,,
50310,15-Aug-2009,Medium,42," $1,811 ",0.07,$520.4,42.98,4.62,Sarah Foster,British Columbia,West,Office Supplies,Appliances,17-Aug-2009,,,,,,,,
26368,15-Jul-2010,Medium,25," $1,809 ",0.01,$795.1,85.99,2.5,Shahid Shariari,British Columbia,West,Technology,Telephones and Communication,17-Jul-2010,,,,,,,,
37925,26-Sep-2010,Medium,31," $1,784 ",0.05,$394.5,65.99,3.99,Luke Weiss,British Columbia,West,Technology,Telephones and Communication,27-Sep-2010,,,,,,,,
35938,17-Nov-2012,Not Specified,6," $1,771 ",0.05,-$448.3,280.98,57,Bart Folk,British Columbia,West,Furniture,Chairs & Chairmats,19-Nov-2012,,,,,,,,
41413,16-Nov-2011,Low,46," $1,766 ",0.08,$108.7,40.97,14.45,Art Miller,British Columbia,West,Furniture,Office Furnishings,18-Nov-2011,,,,,,,,
51073,14-May-2010,Not Specified,49," $1,610 ",0,$813.4,30.93,3.92,Luke Weiss,British Columbia,West,Furniture,Office Furnishings,15-May-2010,,,,,,,,
7169,26-Mar-2010,Medium,30," $1,581 ",0.07,$303.5,65.99,2.79,Lela Donovan,British Columbia,West,Technology,Telephones and Communication,28-Mar-2010,,,,,,,,
31297,18-Aug-2012,Low,44," $1,580 ",0.01,$699.6,35.44,4.92,Mike Kennedy,British Columbia,West,Office Supplies,Paper,27-Aug-2012,,,,,,,,
4261,10-Feb-2012,Critical,22," $1,557 ",0.04,-$521.4,68.81,60,Lela Donovan,British Columbia,West,Office Supplies,Appliances,10-Mar-2012,,,,,,,,
54564,12-Jun-2010,High,27," $1,554 ",0.04,$322.5,65.99,5.92,Brendan Murry,British Columbia,West,Technology,Telephones and Communication,12-Aug-2010,,,,,,,,
36805,14-Dec-2010,Medium,28," $1,546 ",0.07,$226.7,65.99,5.26,Shahid Shariari,British Columbia,West,Technology,Telephones and Communication,16-Dec-2010,,,,,,,,
11782,28-Jul-2012,Low,27," $1,542 ",0.07,$14.4,66.99,13.99,Marina Lichtenstein,British Columbia,West,Technology,Telephones and Communication,08-Apr-2012,,,,,,,,
11553,18-Apr-2009,Medium,20," $1,531 ",0.03,$365.4,85.99,0.99,Justin Knight,British Columbia,West,Technology,Telephones and Communication,20-Apr-2009,,,,,,,,
51362,22-Feb-2010,Medium,47," $1,502 ",0.02,$112.8,30.97,4,Tim Taslimi,British Columbia,West,Technology,Computer Peripherals,24-Feb-2010,,,,,,,,
33570,16-Dec-2012,Not Specified,1," $1,501 ",0.01,"-$3,382.0",1500.97,29.7,Ken Heidel,British Columbia,West,Technology,Office Machines,18-Dec-2012,,,,,,,,
38021,21-Jan-2009,Medium,46," $1,482 ",0.02,$709.3,30.44,1.49,Rob Haberlin,British Columbia,West,Office Supplies,Binders and Binder Accessories,23-Jan-2009,,,,,,,,
29986,07-Mar-2011,Critical,40," $1,477 ",0.03,$641.4,37.7,2.99,Rob Dowd,British Columbia,West,Office Supplies,Binders and Binder Accessories,07-Mar-2011,,,,,,,,
6144,21-Jun-2009,Critical,4," $1,472 ",0.03,-$223.6,348.21,40.19,Ralph Kennedy,British Columbia,West,Furniture,Tables,22-Jun-2009,,,,,,,,
39232,07-Dec-2011,Low,26," $1,452 ",0.06,$435.1,55.48,14.3,Adam Hart,British Columbia,West,Office Supplies,Paper,17-Jul-2011,,,,,,,,
9892,16-Jul-2012,Medium,50," $1,407 ",0.02,$424.4,27.18,8.23,Kelly Williams,British Columbia,West,Office Supplies,Envelopes,17-Jul-2012,,,,,,,,
51879,24-Aug-2010,Not Specified,26," $1,382 ",0.03,$372.3,51.94,19.99,Monica Federle,British Columbia,West,Furniture,Office Furnishings,26-Aug-2010,,,,,,,,
39649,19-Oct-2009,High,10," $1,352 ",0.01,-$202.9,155.99,8.99,Karen Carlisle,British Columbia,West,Technology,Telephones and Communication,20-Oct-2009,,,,,,,,
11553,18-Apr-2009,Medium,28," $1,350 ",0.1,-$517.2,52.99,19.99,Justin Knight,British Columbia,West,Office Supplies,Storage & Organization,19-Apr-2009,,,,,,,,
8992,11-Dec-2010,High,18," $1,342 ",0,$180.8,85.99,2.79,Shahid Shariari,British Columbia,West,Technology,Telephones and Communication,13-Nov-2010,,,,,,,,
44450,10-Sep-2010,Critical,24," $1,327 ",0.03,$58.2,65.99,8.99,Sean Wendt,British Columbia,West,Technology,Telephones and Communication,10-Sep-2010,,,,,,,,
1445,01-Sep-2011,Medium,3," $1,326 ",0,-$20.6,420.98,19.99,Shahid Shariari,British Columbia,West,Office Supplies,Binders and Binder Accessories,01-Dec-2011,,,,,,,,
10692,26-Jul-2009,Low,8," $1,314 ",0.07,-$457.2,195.99,8.99,Rob Haberlin,British Columbia,West,Technology,Telephones and Communication,26-Jul-2009,,,,,,,,
42343,14-Aug-2009,Critical,31," $1,312 ",0.03,$230.4,40.99,17.48,Berenike Kampe,British Columbia,West,Office Supplies,Paper,15-Aug-2009,,,,,,,,
35364,12-Dec-2009,Critical,8," $1,265 ",0.06,-$554.4,195.99,8.99,Lisa DeCherney,British Columbia,West,Technology,Telephones and Communication,14-Dec-2009,,,,,,,,
24132,07-Jun-2009,Low,31," $1,253 ",0.05,$339.8,39.06,10.55,Justin Knight,British Columbia,West,Office Supplies,Binders and Binder Accessories,13-Jul-2009,,,,,,,,
32418,01-May-2009,Not Specified,5," $1,244 ",0.08,-$131.3,243.98,43.32,Marina Lichtenstein,British Columbia,West,Furniture,Chairs & Chairmats,01-Jun-2009,,,,,,,,
37537,01-Feb-2009,Low,4," $1,239 ",0,-$193.1,291.73,48.8,Alan Schoenberger,British Columbia,West,Furniture,Chairs & Chairmats,01-Feb-2009,,,,,,,,
11332,16-Nov-2009,Low,23," $1,223 ",0.08,$83.6,65.99,5.92,Liz Price,British Columbia,West,Technology,Telephones and Communication,23-Nov-2009,,,,,,,,
20646,30-Mar-2011,Medium,41," $1,204 ",0.04,$342.0,35.99,1.1,Lauren Leatherbury,British Columbia,West,Technology,Telephones and Communication,04-Jan-2011,,,,,,,,
36480,22-Aug-2010,Medium,44," $1,191 ",0.07,$502.5,28.53,1.49,Lela Donovan,British Columbia,West,Office Supplies,Binders and Binder Accessories,23-Aug-2010,,,,,,,,
34816,11-May-2010,Not Specified,29," $1,158 ",0.1,$267.2,41.71,4.5,Sally Knutson,British Columbia,West,Office Supplies,Appliances,11-May-2010,,,,,,,,
42919,10-Jun-2011,Medium,7," $1,143 ",0.04,-$475.7,195.99,4.2,David Bremer,British Columbia,West,Technology,Telephones and Communication,10-Jul-2011,,,,,,,,
47750,15-Jun-2010,Low,43," $1,098 ",0.05,$216.1,25.38,8.99,Sally Knutson,British Columbia,West,Furniture,Office Furnishings,20-Jun-2010,,,,,,,,
49761,24-Jan-2011,Not Specified,45," $1,091 ",0.07,$300.9,23.99,6.3,Lisa DeCherney,British Columbia,West,Technology,Office Machines,25-Jan-2011,,,,,,,,
24580,23-Jun-2012,High,25," $1,081 ",0.08,$130.8,43.98,8.99,Mark Cousins,British Columbia,West,Office Supplies,Pens & Art Supplies,24-Jun-2012,,,,,,,,
38594,12-Jan-2009,Medium,26," $1,012 ",0.07,$247.9,39.48,1.99,Roland Fjeld,British Columbia,West,Technology,Computer Peripherals,12-Feb-2009,,,,,,,,
55651,03-Jul-2012,Medium,11, $996 ,0.05,-$117.6,110.99,2.5,Helen Andreada,British Columbia,West,Technology,Telephones and Communication,03-Aug-2012,,,,,,,,
